source,translation
Golems have {0}% reduced Movement Speed,ゴーレムの移動スピードが{0}%減少する
Golems have {0} to Armour,ゴーレムのアーマー {0}
Grace has {0}% reduced Mana Reservation Efficiency,グレースのマナリザーブ効率が{0}%減少する
Grace has {0}% increased Mana Reservation Efficiency,グレースのマナリザーブ効率が{0}%増加する
Grace has no Reservation,グレースのリザーブがなくなる
Animated Minions' Melee Attacks deal {0}% more Damage to surrounding targets,アニメイトされたミニオンの近接アタックは周囲の対象に与えるダメージが{0}%上昇する
Animated Minions' Melee Attacks deal {0}% less Damage to surrounding targets,アニメイトされたミニオンの近接アタックは周囲の対象に与えるダメージが{0}%低下する
Grant Elemental Archon to your Minions for {0} seconds when they Revive,ミニオンが復活した時にミニオンにエレメンタルアーコンを{0}秒間付与する
Gain 1 Fear Incarnate when you Cull a target,対象をカリングした時に恐怖の化身を1スタック獲得する
Gain 1 Fear Overwhelming when you Cull a target,対象をカリングした時に圧倒する恐怖を1スタック獲得する
"If you've used a Skill Recently, you and nearby Allies have Tailwind",直近スキルを使用していればプレイヤーと味方は追い風を得る
Gain a Void Charge every second,1秒ごとにヴォイドチャージを1個獲得する
Gain a Void Charge every {0} seconds,{0}秒ごとにヴォイドチャージを1個獲得する
{0}% more Physical Damage over Time,物理継続ダメージが{0}%上昇する
{0}% less Physical Damage over Time,物理継続ダメージが{0}%低下する
{0}% increased Grenade Detonation Time,グレネードの起爆時間が{0}%増加する
{0}% reduced Grenade Detonation Time,グレネードの起爆時間が{0}%減少する
{0}% increased Grenade Projectile Speed,グレネードの投射物スピードが{0}%増加する
{0}% reduced Grenade Projectile Speed,グレネードの投射物スピードが{0}%減少する
Grenades have {0}% chance to activate a second time,グレネードは{0}%の確率で追加で1回アクティベートする
Grenades activate a second time,グレネードは追加で1回アクティベートする
{0}% increased Grenade Area of Effect,グレネードの効果範囲が{0}%増加する
{0}% reduced Grenade Area of Effect,グレネードの効果範囲が{0}%減少する
Grenade Skills have +{0} Cooldown Use,グレネードスキルのクールダウン使用回数 +{0}
Grenade Skills have +{0} Cooldown Uses,グレネードスキルのクールダウン使用回数 +{0}
{0}% increased Cooldown Recovery Rate for Grenade Skills,グレネードスキルのクールダウン解消レートが{0}%増加する
{0}% reduced Cooldown Recovery Rate for Grenade Skills,グレネードスキルのクールダウン解消レートが{0}%減少する
{0}% increased Grenade Damage,グレネードのダメージが{0}%増加する
{0}% reduced Grenade Damage,グレネードのダメージが{0}%減少する
{0}% increased Grenade Duration,グレネードの持続時間が{0}%増加する
{0}% reduced Grenade Duration,グレネードの持続時間が{0}%減少する
{0} to Level of all Grenade Skill Gems,全てのグレネードスキルジェムのレベル {0}
Grenade Skills Fire an additional Projectile,グレネードスキルは投射物を追加で1個放つ
Grenade Skills Fire {0} additional Projectiles,グレネードスキルは投射物を追加で{0}個放つ
{0}% increased duration of Ground Surfaces created by Supported Skills,サポートされたスキルによって生成された領域効果の持続時間が{0}%増加する
{0}% reduced duration of Ground Surfaces created by Supported Skills,サポートされたスキルによって生成された領域効果の持続時間が{0}%減少する
"Ground Slam has a {0}% chance to grant an Endurance Charge when
you Stun an Enemy",グラウンドスラムはプレイヤーが敵をスタンさせた時に{0}%の確率でエンデュランスチャージを1個付与する
Ground Slam grants an Endurance Charge on Stun,グラウンドスラムはプレイヤーが敵をスタンさせた時にエンデュランスチャージを1個付与する
Spreads Tar when you Block,ブロック時にタールを撒く
{0}% chance to spread Tar when Hit,ヒットを受けた時に{0}%の確率でタールを撒く
Guard Flasks applied to you have {0}% increased Effect,プレイヤーに適用されたガードフラスコは効果が{0}%増加する
Guard Flasks applied to you have {0}% reduced Effect,プレイヤーに適用されたガードフラスコは効果が{0}%減少する
{0}% increased Guard gained,獲得ガードが{0}%増加する
{0}% reduced Guard gained,獲得ガードが{0}%減少する
Guard Skills have {0}% increased Cooldown Recovery Rate,ガードスキルのクールダウン解消レートが{0}%増加する
Guard Skills have {0}% reduced Cooldown Recovery Rate,ガードスキルのクールダウン解消レートが{0}%減少する
Guard Skills have {0}% increased Duration,ガードスキルの持続時間が{0}%増加する
Guard Skills have {0}% reduced Duration,ガードスキルの持続時間が{0}%減少する
"While there are at least five nearby Allies, you and nearby Allies have Onslaught",近くに5体以上味方がいる時にプレイヤーおよび近くの味方は猛攻になる
"While there is at least one nearby Ally, you and nearby Allies deal {0}% more Damage",近くに1体以上味方がいる時にプレイヤーおよび近くの味方のダメージが{0}%上昇する
"While there is at least one nearby Ally, you and nearby Allies deal {0}% less Damage",近くに1体以上の味方がいる時にプレイヤーおよび近くの味方のダメージが{0}%低下する
"Maximum Mana is replaced by twice as much Maximum Infernal Flame
Gain Infernal Flame instead of spending Mana for Skill costs","最大マナは二倍の量の最大インファーナルフレイムに置き換えられる
スキルコストとしてマナを使用する代わりにインファーナルフレイムを獲得する"
Evasion Rating from Equipped Body Armour is halved,装備中の鎧から得られる回避力が半分になる
{0}% more damage taken while Cursed,呪い状態の間受けるダメージが{0}%上昇する
{0}% less damage taken while Cursed,呪い状態の間受けるダメージが{0}%低下する
{0}% increased Lifeforce,ライフフォースが{0}%増加する
Modifiers to Chance to Avoid being Shocked apply to all Elemental Ailments,感電無効化確率の修正値はすべての元素系状態異常に適用される
Your Curse Limit is equal to your maximum Power Charges,プレイヤーの呪いの上限はパワーチャージの最大数と同量となる
Modifiers to Ignite Duration on you apply to all Elemental Ailments,発火の持続時間のモッドはすべての元素系状態異常に適用される
You have Onslaught if you've Summoned a Totem Recently,直近トーテムを召喚していれば猛攻を獲得する
Cannot be Stunned if you've been Stunned during Effect,効果中はスタンしていればスタンを受けることがない
"Alternating every 5 seconds:
Take {0}% more Damage from Hits
Take {0}% more Damage over time","5秒ごとに変化する:
ヒットから受けるダメージが{0}%上昇する
受ける継続ダメージが{0}%上昇する"
"Alternating every 5 seconds:
Take {0}% less Damage from Hits
Take {0}% less Damage over time","5秒ごとに変化する:
ヒットから受けるダメージが{0}%低下する
受ける継続ダメージが{0}%低下する"
You have Lesser Brutal Shrine Buff,レッサーブルータルシュラインのバフを持つ
Grants effect of Dreaming Gloom Shrine,夢見る暗闇のシュラインの効果を付与する
Grants effect of Guided Freezing Shrine,導きの凍結のシュラインの効果を付与する
Grants effect of Guided Meteoric Shrine,導きの隕石のシュラインの効果を付与する
Grants effect of Guided Tempest Shrine,導きのテンペストシュラインの効果を付与する
You have Lesser Massive Shrine Buff,レッサーマッシブシュラインのバフを持つ
Haste has {0}% reduced Mana Reservation Efficiency,ヘイストのマナリザーブ効率が{0}%減少する
Haste has {0}% increased Mana Reservation Efficiency,ヘイストのマナリザーブ効率が{0}%増加する
Haste has no Reservation,ヘイストのリザーブがなくなる
Hatred has {0}% reduced Mana Reservation Efficiency,ヘイトレッドのマナリザーブ効率が{0}%減少する
Hatred has {0}% increased Mana Reservation Efficiency,ヘイトレッドのマナリザーブ効率が{0}%増加する
Hatred has no Reservation,ヘイトレッドのリザーブがなくなる
You have Unholy Might,アンホーリーマイトを持つ
{0}% increased Hazard Area of Effect,ハザードの効果範囲が{0}%増加する
